transaction_id,transaction_time,transaction_amount,merchant,customer_age,customer_region,is_fraud
3894,10-01-2026 10:03,2676.35,Fuel,63,South,0
3895,16-01-2026 22:45,520.24,Electronics,42,North,0
3896,03-02-2026 05:17,1727.66,Fuel,46,South,0
3897,21-12-2025 09:46,2750.6,Electronics,62,East,1
3898,30-01-2026 06:16,4421.95,Fuel,33,South,0
3899,04-01-2026 21:07,1219.46,Electronics,78,East,1
3900,27-01-2026 17:04,1652.86,Grocery,25,East,0
3901,12-02-2026 08:49,4239.47,Food,74,West,0
3902,21-01-2026 00:06,1731.76,Electronics,61,North,0
3903,08-01-2026 10:47,829.42,Fuel,53,South,0
3904,13-02-2026 01:26,4390.72,Grocery,34,East,0
3905,20-01-2026 20:06,1143.76,Clothing,19,South,0
3906,28-12-2025 22:45,2712.89,Clothing,42,North,0
3907,19-01-2026 06:51,3756.08,Grocery,29,North,0
3908,14-12-2025 17:23,1950.86,Fuel,68,East,0
3909,09-01-2026 09:54,686.78,Electronics,69,East,0
3910,22-01-2026 07:23,397.13,Fuel,28,South,0
3911,23-12-2025 14:56,1310.68,Food,41,West,0
3912,27-12-2025 14:12,1295.54,Fuel,71,South,0
3913,20-12-2025 23:13,2092.61,Electronics,47,West,0
3914,14-01-2026 02:13,1086.07,Travel,30,South,0
3915,29-01-2026 14:45,3954.38,Clothing,77,South,0
3916,03-01-2026 14:13,928.72,Food,21,South,1
3917,31-12-2025 04:23,71.15,Clothing,79,South,0
3918,19-01-2026 04:22,909.93,Grocery,18,West,0
3919,26-01-2026 07:49,974.15,Travel,25,North,1
3920,21-01-2026 09:52,2000.73,Travel,79,West,0
3921,01-02-2026 20:11,4432.52,Grocery,46,West,0
3922,22-12-2025 08:46,21.73,Grocery,52,East,0
3923,09-02-2026 02:34,1938.81,Food,36,East,0
3924,25-01-2026 20:33,1875.44,Clothing,70,South,0
3925,15-01-2026 16:42,637.6,Travel,60,North,0
3926,02-02-2026 16:43,1929.68,Electronics,60,East,0
3927,18-01-2026 15:35,3488.6,Fuel,50,West,1
3928,30-12-2025 14:55,4189.84,Clothing,23,West,0
3929,01-01-2026 21:31,2139.93,Grocery,28,East,0
3930,11-01-2026 15:24,4824.7,Travel,72,East,0
3931,21-01-2026 02:18,3274.12,Food,23,North,0
3932,01-02-2026 00:49,4537.24,Electronics,77,West,0
3933,15-01-2026 11:58,1674.46,Electronics,70,East,0
3934,30-01-2026 13:03,1934.51,Clothing,31,West,0
3935,03-02-2026 04:26,1905.03,Electronics,76,West,0
3936,27-12-2025 15:33,2575.1,Food,44,North,0
3937,21-12-2025 21:51,1521.33,Fuel,27,North,0
3938,08-01-2026 04:22,1391.31,Food,64,South,1
3939,23-01-2026 16:17,4992.89,Travel,30,West,0
3940,17-12-2025 19:50,903.99,Food,20,North,0
3941,27-01-2026 07:57,4126.65,Electronics,75,East,0
3942,26-12-2025 19:19,4415.64,Travel,39,South,0
3943,29-01-2026 18:46,2910.64,Food,33,North,0
3944,20-12-2025 03:25,2905.35,Clothing,39,South,0
3945,25-01-2026 12:47,4973.18,Fuel,37,East,0
3946,18-12-2025 12:56,3500.51,Electronics,64,South,0
3947,18-12-2025 11:46,278.29,Fuel,40,East,0
3948,30-12-2025 02:51,3331.37,Travel,33,East,0
3949,16-01-2026 13:21,3695.6,Clothing,44,East,0
3950,24-01-2026 23:27,4431.34,Grocery,58,North,0
3951,07-01-2026 23:02,979.71,Fuel,60,South,0
3952,20-12-2025 18:06,3900.58,Grocery,25,West,0
3953,09-02-2026 16:17,3081.14,Clothing,68,North,0
3954,08-02-2026 01:20,1349.96,Clothing,79,North,0
3955,17-12-2025 13:39,2866.61,Clothing,56,East,0
3956,10-02-2026 06:14,2247.12,Electronics,21,West,0
3957,21-12-2025 23:20,498.11,Clothing,59,East,0
3958,08-02-2026 10:14,2937.39,Grocery,20,South,0
3959,22-01-2026 03:39,3168.31,Clothing,68,South,0
3960,13-01-2026 21:54,4242.54,Travel,45,South,0
3961,10-02-2026 07:24,1617.75,Electronics,78,East,0
3962,07-02-2026 00:34,3930.28,Grocery,79,South,0
3963,28-12-2025 08:57,1568.02,Electronics,21,West,0
3964,10-01-2026 04:24,4011.18,Electronics,69,East,0
3965,22-12-2025 23:14,2933.27,Food,42,West,0
3966,01-01-2026 10:06,2042.14,Grocery,22,North,0
3967,23-01-2026 02:58,3178.83,Clothing,52,East,1
3968,19-01-2026 17:34,4473.66,Food,55,South,0
3969,03-02-2026 03:22,3157.59,Food,47,North,0
3970,31-12-2025 01:24,3938.98,Grocery,72,West,0
3971,20-12-2025 03:50,885.82,Food,48,East,0
3972,10-02-2026 22:19,2015.59,Food,65,West,0
3973,19-01-2026 20:59,747.16,Travel,31,North,0
3974,31-12-2025 14:56,4015.42,Electronics,48,South,0
3975,02-02-2026 20:37,1634.17,Fuel,73,West,0
3976,25-12-2025 19:49,1790.17,Fuel,19,West,0
3977,10-01-2026 03:08,3468.1,Food,79,East,0
3978,15-01-2026 15:50,3496.74,Fuel,51,North,0
3979,30-01-2026 10:52,520.92,Fuel,67,South,0
3980,25-12-2025 21:57,4211.07,Electronics,69,North,0
3981,18-01-2026 04:12,3077.38,Clothing,71,East,1
3982,19-01-2026 09:56,2351.31,Food,74,West,0
3983,06-01-2026 16:12,1371.3,Electronics,78,South,0
3984,28-01-2026 02:03,2853.32,Fuel,55,West,0
3985,21-12-2025 17:02,4857.98,Electronics,66,East,0
3986,12-01-2026 19:12,1010.87,Travel,74,North,1
3987,20-12-2025 12:05,118.16,Food,55,East,0
3988,09-01-2026 23:33,253.66,Grocery,21,North,0
3989,12-02-2026 11:52,2520.09,Grocery,32,East,0
3990,03-02-2026 17:57,1182.45,Clothing,63,South,0
3991,10-01-2026 14:43,2146.44,Food,70,North,0
3992,26-12-2025 04:57,4647.37,Grocery,46,West,0
3993,28-01-2026 12:16,3662.82,Food,74,East,0
3994,01-01-2026 20:01,249.83,Clothing,78,West,1
3995,02-02-2026 06:29,1609.35,Clothing,47,West,0
3996,11-02-2026 00:52,1453.58,Grocery,70,North,0
3997,05-01-2026 19:54,23.75,Clothing,40,North,1
3998,21-01-2026 06:06,4479.49,Clothing,47,South,0
3999,30-01-2026 22:54,1943.37,Fuel,55,West,0
4000,26-01-2026 15:00,3183.58,Food,74,East,0
4001,15-01-2026 23:20,2645.35,Grocery,22,West,0
4002,17-01-2026 08:35,1120.4,Fuel,23,West,0
4003,16-01-2026 16:38,1512.28,Food,50,East,0
4004,04-02-2026 00:21,4492.18,Travel,63,West,0
4005,29-01-2026 22:22,2714.4,Electronics,51,West,0
4006,31-12-2025 00:08,550.7,Clothing,50,West,0
4007,26-01-2026 15:11,1819.83,Clothing,64,East,0
4008,04-01-2026 06:58,368.44,Fuel,57,West,0
4009,04-01-2026 15:52,4471.48,Food,29,South,0
4010,10-02-2026 13:15,1479.94,Grocery,18,South,0
4011,11-02-2026 06:30,2300.65,Grocery,77,North,0
4012,25-12-2025 22:14,4790.04,Travel,51,North,1
4013,29-01-2026 00:24,3767.17,Travel,18,North,0
4014,07-01-2026 04:33,1788.21,Electronics,43,North,0
4015,06-02-2026 15:04,97.8,Food,46,South,0
4016,31-01-2026 04:58,327.31,Electronics,75,East,1
4017,04-02-2026 05:04,1550.92,Fuel,67,North,0
4018,28-01-2026 12:14,4783.33,Travel,79,North,0
4019,23-01-2026 04:46,2773.54,Electronics,38,North,0
4020,18-12-2025 22:22,4993.12,Grocery,55,North,0
4021,25-12-2025 02:28,1114.0,Food,54,North,0
4022,11-01-2026 01:34,826.09,Fuel,59,South,0
4023,11-02-2026 23:49,3983.63,Electronics,64,South,0
4024,20-12-2025 16:49,837.81,Fuel,64,North,1
4025,14-12-2025 13:49,3390.78,Food,78,South,0
4026,04-01-2026 02:53,3990.44,Clothing,50,South,1
4027,04-01-2026 04:50,4516.86,Clothing,71,South,0
4028,06-01-2026 06:25,4454.29,Travel,53,West,0
4029,06-02-2026 11:19,538.63,Travel,74,North,0
4030,22-12-2025 01:20,2711.8,Fuel,24,South,0
4031,08-02-2026 06:42,4997.73,Fuel,63,South,0
4032,26-12-2025 04:26,3227.93,Travel,30,South,0
4033,16-01-2026 06:22,933.46,Fuel,61,West,0
4034,09-02-2026 18:21,2827.07,Grocery,59,South,0
4035,21-01-2026 10:10,1292.7,Electronics,56,South,0
4036,23-12-2025 12:54,1224.25,Travel,19,North,1
4037,10-02-2026 11:15,894.11,Grocery,55,North,1
4038,08-02-2026 08:19,227.6,Grocery,56,West,0
4039,21-12-2025 21:45,2282.68,Travel,56,South,0
4040,21-12-2025 09:15,248.75,Food,25,North,0
4041,31-01-2026 19:41,1190.9,Travel,56,West,0
4042,22-12-2025 09:25,3150.26,Grocery,34,West,0
4043,26-12-2025 09:08,3920.4,Food,67,North,0
4044,22-12-2025 16:06,4297.35,Grocery,75,South,0
4045,05-02-2026 04:14,1690.05,Fuel,26,West,1
4046,29-01-2026 05:40,1659.8,Food,25,South,0
4047,18-01-2026 19:09,4417.74,Fuel,75,East,0
4048,24-01-2026 16:08,2132.0,Fuel,20,East,0
4049,21-01-2026 15:59,3697.61,Travel,65,East,0
4050,15-12-2025 12:55,550.65,Fuel,73,West,0
4051,11-01-2026 15:13,1677.45,Electronics,43,South,0
4052,10-01-2026 10:57,4596.76,Electronics,60,North,0
4053,24-01-2026 00:08,2751.47,Electronics,70,South,0
4054,28-12-2025 22:45,1515.97,Clothing,27,North,0
4055,07-02-2026 06:16,1679.37,Fuel,29,West,0
4056,22-01-2026 09:55,2264.62,Food,49,North,0
4057,14-01-2026 05:56,1864.68,Fuel,30,South,1
4058,19-12-2025 20:17,3976.96,Clothing,44,East,0
4059,12-01-2026 21:58,56.71,Food,62,South,0
4060,09-02-2026 08:13,147.66,Grocery,69,West,0
4061,18-12-2025 09:35,2986.81,Grocery,24,South,0
4062,21-01-2026 15:18,3102.88,Grocery,67,South,0
4063,23-12-2025 16:27,1328.97,Travel,24,West,1
4064,22-12-2025 05:56,1428.74,Electronics,54,West,0
4065,03-01-2026 00:37,453.08,Travel,35,South,0
4066,21-12-2025 09:45,1401.83,Electronics,42,East,0
4067,16-12-2025 02:13,1819.07,Travel,20,West,0
4068,08-01-2026 18:36,3355.97,Food,66,East,0
4069,17-12-2025 11:05,3326.72,Electronics,41,South,0
4070,12-02-2026 14:14,4275.16,Fuel,44,North,0
4071,26-12-2025 05:29,1413.17,Clothing,25,North,0
4072,01-01-2026 19:43,4556.35,Food,49,North,0
4073,06-02-2026 01:30,3375.9,Clothing,41,North,0
4074,21-01-2026 23:39,4537.73,Clothing,27,South,0
4075,07-02-2026 03:26,2970.52,Clothing,34,North,0
4076,16-12-2025 16:44,434.3,Grocery,48,East,0
4077,27-01-2026 10:35,2026.35,Clothing,41,North,0
4078,17-12-2025 05:44,2719.35,Clothing,32,North,0
4079,12-02-2026 22:59,3272.5,Food,37,North,0
4080,28-12-2025 02:45,2138.59,Food,60,North,0
4081,07-02-2026 21:26,2229.76,Fuel,43,West,0
4082,26-12-2025 23:30,3489.86,Grocery,25,West,0
4083,08-02-2026 20:18,1196.7,Electronics,69,South,0
4084,16-01-2026 12:55,798.3,Travel,21,South,0
4085,29-01-2026 03:28,3848.97,Travel,28,South,0
4086,07-01-2026 00:49,4354.24,Fuel,65,North,0
4087,02-02-2026 10:01,2928.63,Fuel,27,West,0
4088,27-01-2026 01:01,2692.57,Electronics,43,West,0
4089,14-01-2026 07:34,3452.92,Grocery,19,West,1
4090,30-12-2025 09:13,1541.52,Travel,32,East,0
4091,23-12-2025 09:15,3266.3,Travel,69,West,0
4092,19-12-2025 20:49,4458.05,Grocery,56,West,0
4093,10-01-2026 06:17,3689.88,Grocery,78,West,0
4094,26-12-2025 19:51,1908.62,Fuel,56,South,0
4095,19-12-2025 10:55,1379.62,Clothing,48,East,0
4096,06-02-2026 15:22,561.21,Travel,43,North,0
4097,14-12-2025 17:41,4008.88,Grocery,71,South,0
4098,26-01-2026 22:47,1747.36,Electronics,61,West,0
4099,15-12-2025 12:08,846.84,Grocery,67,South,0
4100,16-01-2026 15:49,805.73,Fuel,28,South,0
4101,14-01-2026 07:35,1303.4,Electronics,26,South,0
4102,16-12-2025 00:55,3125.82,Grocery,25,South,0
4103,03-01-2026 22:03,4340.93,Grocery,35,East,0
4104,08-02-2026 11:49,903.44,Clothing,54,West,0
4105,26-01-2026 11:20,4400.32,Electronics,69,East,0
4106,08-01-2026 20:21,4191.1,Electronics,49,East,0
4107,10-01-2026 17:53,4145.18,Grocery,49,East,0
4108,09-02-2026 06:08,3060.06,Fuel,79,South,1
4109,16-12-2025 04:41,1291.04,Clothing,60,West,0
4110,30-01-2026 17:11,3825.37,Grocery,28,East,0
4111,17-12-2025 06:05,3359.42,Food,32,East,0
4112,09-01-2026 12:05,4949.82,Food,19,North,0
4113,30-01-2026 15:05,2432.33,Clothing,38,North,0
4114,10-02-2026 22:40,3070.77,Grocery,50,East,0
4115,07-02-2026 11:04,331.8,Grocery,26,North,0
4116,03-02-2026 05:43,1009.0,Electronics,78,West,0
4117,27-01-2026 16:23,3056.45,Food,22,East,0
4118,26-01-2026 10:24,1323.87,Travel,20,West,0
4119,04-01-2026 12:41,1393.5,Fuel,27,South,0
4120,05-02-2026 23:27,4934.25,Travel,29,North,0
4121,31-01-2026 15:18,2156.16,Electronics,53,West,0
4122,20-01-2026 17:21,4306.97,Fuel,68,South,0
4123,15-01-2026 03:05,4646.45,Fuel,78,North,0
4124,01-01-2026 20:59,3933.38,Electronics,34,South,1
4125,16-12-2025 15:46,1328.21,Fuel,27,West,0
4126,08-01-2026 22:10,2575.94,Electronics,43,East,1
4127,13-01-2026 19:35,2974.34,Clothing,61,North,0
4128,29-01-2026 21:13,4158.77,Travel,34,North,0
4129,17-12-2025 22:05,3219.29,Grocery,63,North,0
4130,10-02-2026 20:34,2178.71,Grocery,66,North,0
4131,12-01-2026 04:15,4662.82,Fuel,71,West,1
4132,19-01-2026 01:27,4297.09,Grocery,47,West,0
4133,11-01-2026 12:22,498.5,Clothing,26,South,0
4134,01-01-2026 19:37,4722.93,Fuel,21,North,0
4135,12-01-2026 08:00,1339.34,Fuel,74,North,0
4136,04-02-2026 07:04,2397.27,Food,43,North,1
4137,11-01-2026 03:56,3897.55,Clothing,29,East,0
4138,19-01-2026 16:37,702.84,Travel,58,South,0
4139,26-12-2025 17:33,3386.43,Fuel,63,West,0
4140,24-01-2026 18:14,596.28,Electronics,65,South,0
4141,26-01-2026 04:38,3921.38,Clothing,45,East,0
4142,14-01-2026 21:47,1591.51,Grocery,45,West,1
4143,15-01-2026 06:17,101.81,Fuel,61,North,1
4144,19-01-2026 20:44,331.45,Food,33,East,0
4145,17-12-2025 10:29,4803.99,Clothing,27,West,0
4146,09-02-2026 17:09,276.49,Clothing,78,West,0
4147,27-01-2026 21:45,4926.47,Grocery,33,North,0
4148,31-12-2025 02:26,448.27,Clothing,19,South,0
4149,06-02-2026 09:42,3000.43,Electronics,65,North,0
4150,20-12-2025 15:04,563.55,Food,59,South,0
4151,01-02-2026 10:17,3970.82,Fuel,66,West,0
4152,01-02-2026 08:29,2904.64,Grocery,67,South,0
4153,28-01-2026 03:26,2864.98,Electronics,33,North,0
4154,13-01-2026 08:49,2140.7,Fuel,57,West,0
4155,06-02-2026 10:35,4512.35,Travel,50,West,0
4156,28-01-2026 13:48,1860.88,Fuel,69,West,0
4157,18-01-2026 22:06,235.27,Fuel,77,South,0
4158,22-12-2025 00:23,3841.75,Food,75,North,0
4159,16-01-2026 12:30,3923.52,Fuel,47,North,1
4160,10-02-2026 16:46,2351.53,Grocery,46,North,0
4161,11-02-2026 00:01,18.24,Clothing,38,North,1
4162,22-12-2025 08:41,3150.66,Fuel,31,South,0
4163,03-02-2026 22:27,598.7,Clothing,78,East,0
4164,23-01-2026 19:53,2197.53,Food,39,West,0
4165,20-12-2025 16:44,2044.73,Fuel,38,South,0
4166,05-01-2026 06:56,4817.13,Electronics,54,North,1
4167,17-01-2026 10:11,2078.59,Electronics,24,North,0
4168,10-01-2026 18:53,900.24,Grocery,40,North,0
4169,31-01-2026 21:58,4196.17,Electronics,25,North,0
4170,22-12-2025 12:36,4815.96,Electronics,20,South,0
4171,28-01-2026 21:03,345.72,Fuel,73,South,0
4172,21-12-2025 11:42,2418.24,Grocery,23,East,0
4173,22-12-2025 08:10,488.34,Electronics,19,North,0
4174,05-02-2026 01:20,3693.96,Travel,63,East,1
4175,22-12-2025 16:44,1933.92,Electronics,39,East,1
4176,24-01-2026 15:35,564.06,Grocery,36,South,0
4177,08-01-2026 09:13,3784.25,Electronics,46,North,0
4178,17-01-2026 19:55,3043.29,Food,32,South,0
4179,29-12-2025 11:45,2105.53,Fuel,29,North,0
4180,06-01-2026 04:32,1522.83,Grocery,42,East,0
4181,20-01-2026 05:54,2001.59,Travel,74,West,1
4182,30-12-2025 02:11,481.51,Grocery,78,East,0
4183,18-01-2026 05:48,2615.31,Grocery,18,South,1
4184,29-12-2025 08:26,3711.99,Electronics,36,West,0
4185,15-12-2025 23:12,1901.57,Travel,64,East,0
4186,20-12-2025 09:06,2080.99,Electronics,79,West,0
4187,05-02-2026 04:53,4349.43,Electronics,36,East,0
4188,29-12-2025 01:53,1692.51,Clothing,68,West,0
4189,18-12-2025 19:47,70.78,Electronics,55,South,0
4190,20-01-2026 08:39,3207.14,Clothing,25,West,0
4191,12-02-2026 08:18,3450.34,Food,56,North,0
4192,20-01-2026 18:22,1890.91,Food,33,East,0
4193,24-12-2025 15:32,693.47,Grocery,71,West,0
4194,05-02-2026 22:38,574.55,Grocery,34,North,0
4195,22-12-2025 20:43,4873.9,Clothing,40,East,0
4196,12-02-2026 10:56,3630.2,Electronics,20,West,0
4197,11-01-2026 19:51,3056.63,Food,41,East,1
4198,31-01-2026 17:49,4567.34,Fuel,33,West,0
4199,23-01-2026 18:37,2503.64,Food,79,North,0
4200,22-01-2026 13:29,601.48,Travel,27,North,0
4201,05-01-2026 20:08,2862.87,Food,25,West,0
4202,08-02-2026 20:41,3538.7,Electronics,50,South,1
4203,16-12-2025 00:58,1400.83,Food,77,West,0
4204,16-01-2026 22:06,3876.51,Fuel,43,West,0
4205,28-12-2025 17:06,3222.21,Food,46,South,0
4206,10-01-2026 18:13,288.16,Travel,76,East,0
4207,08-02-2026 01:50,830.6,Clothing,18,West,0
4208,22-01-2026 20:09,4351.35,Fuel,27,North,0
4209,19-12-2025 01:25,71.42,Clothing,24,East,1
4210,14-12-2025 09:59,828.53,Food,26,North,0
4211,16-12-2025 00:53,1186.46,Clothing,27,South,0
4212,16-12-2025 21:58,3210.66,Fuel,60,South,0
4213,22-01-2026 04:31,4019.37,Food,52,East,0
4214,15-12-2025 00:14,571.55,Electronics,52,North,0
4215,18-01-2026 19:30,4625.52,Grocery,22,North,0
4216,22-12-2025 22:15,1108.3,Food,48,West,0
4217,03-01-2026 07:52,46.73,Travel,76,West,0
4218,29-01-2026 16:34,2235.78,Fuel,42,South,0
4219,06-01-2026 09:45,1693.78,Clothing,26,East,0
4220,26-12-2025 00:37,3753.98,Clothing,44,East,0
4221,11-02-2026 19:52,2188.12,Food,36,South,0
4222,23-12-2025 11:30,4765.43,Grocery,70,West,0
4223,09-02-2026 17:16,2710.48,Travel,26,North,0
4224,26-01-2026 04:39,2629.68,Fuel,63,West,0
4225,06-02-2026 00:20,4940.17,Electronics,73,East,0
4226,07-02-2026 15:07,566.01,Food,65,North,0
4227,22-12-2025 16:18,1827.04,Food,61,West,0
4228,15-12-2025 03:59,1353.72,Travel,69,North,0
4229,12-01-2026 09:49,4821.53,Electronics,42,West,0
4230,23-12-2025 04:26,676.86,Clothing,44,North,0
4231,20-01-2026 08:35,383.06,Clothing,36,East,0
4232,10-02-2026 16:20,4023.3,Electronics,29,East,0
4233,02-02-2026 01:44,3492.78,Food,36,West,0
4234,27-01-2026 23:23,2687.57,Food,39,West,0
4235,26-01-2026 16:49,2566.68,Fuel,22,South,0
4236,11-01-2026 12:38,2791.9,Electronics,49,South,0
4237,16-01-2026 22:14,2241.97,Food,39,South,0
4238,27-01-2026 04:44,4467.16,Clothing,57,East,0
4239,23-01-2026 12:58,3515.19,Grocery,32,East,0
4240,20-12-2025 12:04,2984.07,Electronics,23,West,0
4241,20-01-2026 14:35,254.48,Fuel,18,East,0
4242,22-01-2026 17:50,4502.73,Clothing,79,South,1
4243,10-02-2026 19:53,1606.19,Electronics,61,East,0
4244,07-02-2026 06:30,2869.99,Food,32,North,0
4245,20-12-2025 06:31,2216.25,Fuel,37,East,0
4246,30-12-2025 06:18,2210.8,Food,38,East,0
4247,05-01-2026 19:08,3765.07,Fuel,50,West,0
4248,29-01-2026 22:48,2068.02,Fuel,45,South,0
4249,23-12-2025 09:32,4928.61,Fuel,60,West,0
4250,19-01-2026 12:24,907.4,Fuel,60,West,0
4251,30-01-2026 06:52,2709.87,Clothing,54,South,1
4252,17-01-2026 21:52,2171.69,Grocery,45,North,0
4253,02-01-2026 18:30,4173.49,Fuel,57,East,0
4254,02-01-2026 12:48,1706.14,Fuel,53,West,0
4255,31-01-2026 19:37,3150.51,Clothing,77,East,0
4256,01-02-2026 05:22,247.08,Grocery,68,West,0
4257,14-12-2025 12:16,1008.27,Clothing,47,North,0
4258,07-02-2026 18:22,1781.01,Food,76,North,0
4259,31-01-2026 04:38,3974.09,Clothing,45,West,0
4260,19-12-2025 10:53,3201.08,Grocery,20,East,0
4261,14-12-2025 22:38,3329.94,Grocery,68,North,0
4262,02-02-2026 13:46,4940.16,Clothing,32,South,0
4263,31-12-2025 05:06,1272.07,Electronics,70,North,0
4264,25-01-2026 05:39,2627.56,Food,77,North,0
4265,28-12-2025 16:58,4634.68,Electronics,74,East,0
4266,23-01-2026 02:56,3300.56,Electronics,45,East,0
4267,14-12-2025 06:35,1046.58,Grocery,71,North,0
4268,03-01-2026 18:08,898.7,Fuel,70,South,0
4269,17-01-2026 20:30,4315.14,Travel,41,South,0
4270,23-01-2026 21:19,4036.56,Clothing,35,East,1
4271,30-01-2026 22:52,2620.95,Fuel,67,North,0
4272,13-01-2026 03:04,1521.0,Clothing,62,South,0
4273,31-01-2026 02:27,1842.98,Travel,31,South,0
4274,11-01-2026 19:43,797.26,Travel,46,West,0
4275,02-01-2026 00:58,4085.99,Clothing,62,West,0
4276,27-12-2025 06:54,1927.4,Travel,77,North,0
4277,29-01-2026 18:34,3490.05,Travel,52,North,0
4278,29-12-2025 07:12,2575.3,Electronics,18,East,0
4279,26-01-2026 05:37,3699.15,Electronics,53,North,0
4280,22-12-2025 10:27,3941.85,Electronics,40,West,1
4281,28-01-2026 23:07,2633.26,Clothing,22,West,1
4282,05-02-2026 17:43,4187.57,Travel,79,East,0
4283,14-12-2025 17:04,357.06,Travel,77,South,0
4284,10-01-2026 00:39,2517.52,Food,66,North,0
4285,20-01-2026 14:06,4784.43,Food,37,West,0
4286,15-01-2026 06:10,2777.89,Clothing,18,South,0
4287,11-01-2026 20:57,1805.59,Clothing,48,East,0
4288,11-01-2026 08:08,309.06,Clothing,75,South,0
4289,14-12-2025 22:06,4819.37,Travel,76,East,0
4290,03-02-2026 15:46,620.74,Grocery,23,East,0
4291,04-01-2026 22:05,4848.9,Food,24,North,0
4292,23-01-2026 10:44,2304.96,Travel,19,West,0
4293,04-01-2026 03:07,437.09,Grocery,30,East,1
4294,31-01-2026 01:49,3410.79,Electronics,54,South,0
4295,22-01-2026 23:59,211.36,Grocery,22,East,1
4296,29-01-2026 06:11,831.73,Travel,52,North,0
4297,17-01-2026 22:28,2608.84,Food,56,South,0
4298,31-01-2026 07:04,3437.27,Fuel,66,North,0
4299,16-12-2025 03:10,80.93,Fuel,54,North,0
4300,24-01-2026 16:52,383.36,Electronics,71,South,0
4301,04-01-2026 08:55,3421.87,Electronics,28,North,0
4302,30-01-2026 02:14,1570.09,Fuel,78,South,0
4303,03-02-2026 07:07,1836.63,Grocery,19,South,0
4304,30-12-2025 21:59,129.26,Fuel,58,East,0
4305,24-12-2025 05:19,2138.08,Grocery,56,South,0
4306,12-01-2026 10:49,406.71,Grocery,18,South,0
4307,13-01-2026 19:41,4419.73,Clothing,65,North,0
4308,27-01-2026 10:12,3216.6,Travel,69,East,0
4309,19-01-2026 07:34,610.07,Fuel,73,East,1
4310,03-02-2026 10:59,3495.71,Grocery,50,North,0
4311,02-02-2026 00:34,2232.98,Clothing,37,North,0
4312,09-01-2026 08:45,962.2,Clothing,29,East,0
4313,16-01-2026 13:57,2893.34,Travel,44,South,0
4314,17-01-2026 15:37,1003.55,Travel,50,South,0
4315,31-01-2026 22:20,686.39,Food,28,South,0
4316,20-12-2025 13:21,2981.51,Travel,61,South,0
4317,23-01-2026 18:14,2130.3,Travel,33,East,1
4318,28-12-2025 08:43,1619.17,Food,36,East,1
4319,25-12-2025 02:54,4484.99,Electronics,61,North,0
4320,22-12-2025 22:23,574.05,Clothing,73,South,0
4321,28-12-2025 18:20,557.08,Grocery,74,West,1
4322,21-01-2026 19:08,1620.99,Grocery,60,North,0
4323,09-02-2026 22:20,3110.91,Travel,79,South,0
4324,12-02-2026 09:29,4625.53,Electronics,60,East,0
4325,24-01-2026 13:53,4445.92,Fuel,71,North,0
4326,18-01-2026 22:02,1074.2,Grocery,43,East,0
4327,23-01-2026 17:23,2803.17,Food,37,South,0
4328,07-01-2026 23:33,807.52,Electronics,25,South,0
4329,14-12-2025 15:26,3066.83,Travel,78,North,0
4330,23-12-2025 20:57,4149.1,Travel,38,West,0
4331,14-01-2026 18:12,4649.14,Fuel,23,West,1
4332,09-02-2026 07:17,2256.81,Fuel,59,South,0
4333,29-12-2025 05:02,4581.61,Grocery,59,North,0
4334,27-01-2026 22:04,2352.03,Fuel,51,West,0
4335,15-12-2025 20:58,1522.63,Fuel,74,South,1
4336,24-01-2026 05:59,1221.5,Food,74,West,0
4337,19-01-2026 15:05,3257.22,Food,78,North,0
4338,25-01-2026 05:28,2751.07,Electronics,61,West,0
4339,03-02-2026 08:50,4571.24,Fuel,21,South,1
4340,20-12-2025 00:36,1085.78,Grocery,20,North,0
4341,14-01-2026 23:09,128.06,Food,69,East,0
4342,06-01-2026 10:43,3592.47,Grocery,47,North,0
4343,30-01-2026 14:09,3075.88,Electronics,55,East,0
4344,30-12-2025 13:27,1534.58,Travel,60,East,0
4345,23-01-2026 11:44,4357.24,Clothing,32,North,0
4346,24-01-2026 04:31,2306.29,Fuel,67,West,0
4347,20-12-2025 22:32,261.08,Fuel,56,East,0
4348,30-01-2026 00:22,3820.42,Grocery,45,North,0
4349,31-01-2026 13:02,994.15,Fuel,53,West,0
4350,11-01-2026 15:45,2227.57,Fuel,23,West,0
4351,18-12-2025 20:35,1672.78,Food,71,South,0
4352,13-02-2026 01:27,3640.37,Travel,67,South,0
4353,10-01-2026 12:39,1018.66,Fuel,53,North,0
4354,15-01-2026 12:05,184.76,Clothing,76,North,0
4355,02-01-2026 05:53,4045.01,Clothing,22,West,0
4356,29-01-2026 01:08,2509.93,Travel,22,West,1
4357,29-12-2025 13:40,4958.51,Travel,62,North,0
4358,27-01-2026 10:24,3800.75,Electronics,50,South,0
4359,07-01-2026 03:59,3709.93,Food,71,West,0
4360,23-12-2025 07:47,3910.43,Grocery,79,South,0
4361,02-02-2026 19:13,659.1,Food,18,South,0
4362,30-12-2025 05:08,170.33,Food,43,East,0
4363,29-12-2025 11:18,4780.84,Travel,38,West,0
4364,02-02-2026 23:32,926.06,Fuel,43,North,0
4365,06-01-2026 19:53,3671.65,Grocery,70,East,0
4366,17-12-2025 22:31,2932.2,Grocery,39,West,1
4367,25-12-2025 01:48,4984.75,Food,40,West,1
4368,13-01-2026 11:55,4405.54,Clothing,53,East,0
4369,26-12-2025 04:14,272.16,Clothing,40,North,0
